Dt_Pedido,Dt_Emissao,Dt_Entrega,Mes_Base,Ano_Exec,CO_Fabrica,CO_Cliente,Incoterm,Veiculo,Qtd_pallets,Qtd_Transp,Moeda,Vlr_Frete
06/04/23,19/04/23,24/04/23,4,2023,3424402,2302,FOB,P12,12,1500,BRL,0
08/04/23,19/04/23,24/04/23,4,2023,3424402,2302,FOB,P12,12,1500,BRL,0
14/04/23,19/04/23,23/04/23,4,2023,3424402,2302,FOB,P12,12,1800,BRL,0
10/04/23,20/04/23,22/04/23,4,2023,3424402,2302,FOB,P24,24,3600,BRL,0
05/04/23,20/04/23,25/04/23,4,2023,3424402,2302,FOB,P24,24,3600,BRL,0
13/04/23,20/04/23,23/04/23,4,2023,3424402,2302,FOB,P24,24,2400,BRL,0
11/04/23,20/04/23,23/04/23,4,2023,3424402,2302,FOB,P12,12,1800,BRL,0
14/04/23,20/04/23,22/04/23,4,2023,3424402,2302,FOB,P12,12,1500,BRL,0
14/04/23,20/04/23,23/04/23,4,2023,3424402,2302,FOB,P12,12,1800,BRL,0
16/04/23,20/04/23,25/04/23,4,2023,3424402,2302,FOB,P24,24,2400,BRL,0
06/04/23,20/04/23,24/04/23,4,2023,3424402,2302,FOB,P12,12,1500,BRL,0
10/04/23,20/04/23,23/04/23,4,2023,3424402,2302,FOB,P12,12,1500,BRL,0
14/04/23,21/04/23,26/04/23,4,2023,3424402,2302,FOB,P12,12,1800,BRL,0
08/04/23,21/04/23,24/04/23,4,2023,3424402,2302,FOB,P12,12,1500,BRL,0
12/04/23,21/04/23,24/04/23,4,2023,3424402,2302,FOB,P12,12,1500,BRL,0
12/04/23,21/04/23,26/04/23,4,2023,3424402,2302,FOB,P12,12,1500,BRL,0
07/04/23,21/04/23,24/04/23,4,2023,3424402,2302,FOB,P24,24,3000,BRL,0
07/04/23,21/04/23,24/04/23,4,2023,3424402,2302,FOB,P24,24,3600,BRL,0
15/04/23,21/04/23,26/04/23,4,2023,3424402,2302,FOB,P24,24,3600,BRL,0
11/04/23,21/04/23,24/04/23,4,2023,3424402,2302,FOB,P12,12,1500,BRL,0
17/04/23,21/04/23,26/04/23,4,2023,3424402,2302,FOB,P24,24,2400,BRL,0
09/04/23,21/04/23,24/04/23,4,2023,3424402,2302,FOB,P24,24,3000,BRL,0
17/04/23,22/04/23,27/04/23,4,2023,3424402,2302,FOB,P12,12,1800,BRL,0
10/04/23,22/04/23,24/04/23,4,2023,3424402,2302,FOB,P24,24,2400,BRL,0
11/04/23,22/04/23,25/04/23,4,2023,3424402,2302,FOB,P12,12,1800,BRL,0
07/04/23,22/04/23,26/04/23,4,2023,3424402,2302,FOB,P12,12,1500,BRL,0
09/04/23,22/04/23,24/04/23,4,2023,3424402,2302,FOB,P24,24,3000,BRL,0
09/04/23,22/04/23,25/04/23,4,2023,3424402,2302,FOB,P12,12,1500,BRL,0
14/04/23,23/04/23,28/04/23,4,2023,3424402,2302,FOB,P24,24,2400,BRL,0
18/04/23,23/04/23,27/04/23,4,2023,3424402,2302,FOB,P12,12,1500,BRL,0
19/04/23,23/04/23,25/04/23,4,2023,3424402,2302,FOB,P24,24,3000,BRL,0
08/04/23,23/04/23,28/04/23,4,2023,3424402,2302,FOB,P12,12,1500,BRL,0
16/04/23,23/04/23,27/04/23,4,2023,3424402,2302,FOB,P12,12,1500,BRL,0
21/03/23,01/04/23,05/04/23,4,2023,3424402,2303,CIF,P12,12,1800,BRL,798.56

22/03/23,02/04/23,04/04/23,4,2023,3424402,2303,CIF,P12,12,1800,BRL,798.56

21/03/23,04/04/23,09/04/23,4,2023,3424402,2303,CIF,P12,12,1800,BRL,798.56

03/04/23,07/04/23,11/04/23,4,2023,3424402,2303,CIF,P12,12,1800,BRL,798.56

02/04/23,10/04/23,14/04/23,4,2023,3424402,2303,CIF,P12,12,1800,BRL,798.56

06/04/23,19/04/23,23/04/23,4,2023,3424402,2303,CIF,P12,12,1800,BRL,798.56

17/04/23,20/04/23,25/04/23,4,2023,3424402,2303,CIF,P12,12,1800,BRL,798.56

12/04/23,22/04/23,26/04/23,4,2023,3424402,2303,CIF,P12,12,1800,BRL,798.56

17/04/23,23/04/23,26/04/23,4,2023,3424402,2303,CIF,P12,12,1800,BRL,798.56

17/04/23,29/04/23,02/05/23,4,2023,3424402,2303,CIF,P12,12,1800,BRL,798.56

26/04/23,29/04/23,03/05/23,4,2023,3424402,2303,CIF,P12,12,1800,BRL,798.56

16/04/23,30/04/23,04/05/23,4,2023,3424402,2303,CIF,P12,12,1800,BRL,798.56

27/03/23,01/04/23,05/04/23,4,2023,3424402,2303,CIF,P24,24,3000,BRL,975.46

28/03/23,03/04/23,07/04/23,4,2023,3424402,2303,CIF,P24,24,3000,BRL,975.46

24/03/23,06/04/23,10/04/23,4,2023,3424402,2303,CIF,P24,24,3000,BRL,975.46

23/03/23,07/04/23,10/04/23,4,2023,3424402,2303,CIF,P24,24,3000,BRL,975.46

28/03/23,10/04/23,13/04/23,4,2023,3424402,2303,CIF,P24,24,3000,BRL,975.46

10/04/23,14/04/23,17/04/23,4,2023,3424402,2303,CIF,P24,24,3000,BRL,975.46

06/04/23,14/04/23,19/04/23,4,2023,3424402,2303,CIF,P24,24,3000,BRL,975.46

08/04/23,18/04/23,21/04/23,4,2023,3424402,2303,CIF,P24,24,3000,BRL,975.46

09/04/23,19/04/23,23/04/23,4,2023,3424402,2303,CIF,P24,24,3000,BRL,975.46

10/04/23,19/04/23,22/04/23,4,2023,3424402,2303,CIF,P24,24,3000,BRL,975.46

08/04/23,20/04/23,23/04/23,4,2023,3424402,2303,CIF,P24,24,3000,BRL,975.46

14/04/23,20/04/23,24/04/23,4,2023,3424402,2303,CIF,P24,24,3000,BRL,975.46

02/04/23,15/04/23,20/04/23,4,2023,3424402,2303,FOB,P24,24,3600,BRL,839.57

06/04/23,15/04/23,18/04/23,4,2023,3424402,2303,FOB,P24,24,3600,BRL,839.57

07/04/23,18/04/23,22/04/23,4,2023,3424402,2303,FOB,P24,24,3600,BRL,839.57

07/04/23,22/04/23,27/04/23,4,2023,3424402,2303,FOB,P24,24,3600,BRL,839.57

05/04/23,10/04/23,13/04/23,4,2023,3424402,2303,FOB,P24,24,3000,BRL,0
02/04/23,10/04/23,14/04/23,4,2023,3424402,2303,FOB,P24,24,3000,BRL,0
30/03/23,10/04/23,12/04/23,4,2023,3424402,2303,FOB,P24,24,3600,BRL,0
27/03/23,10/04/23,12/04/23,4,2023,3424402,2303,FOB,P24,24,3600,BRL,0
26/03/23,10/04/23,14/04/23,4,2023,3424402,2303,FOB,P12,12,1500,BRL,0
10/04/23,16/04/23,20/04/23,4,2023,3424402,2303,FOB,P24,24,3000,BRL,0
06/04/23,16/04/23,19/04/23,4,2023,3424402,2303,FOB,P24,24,2400,BRL,0
13/04/23,16/04/23,19/04/23,4,2023,3424402,2303,FOB,P12,12,1800,BRL,0
13/04/23,16/04/23,18/04/23,4,2023,3424402,2303,FOB,P24,24,2400,BRL,0
03/04/23,18/04/23,23/04/23,4,2023,3424402,2303,FOB,P12,12,1500,BRL,0
15/04/23,20/04/23,24/04/23,4,2023,3424402,2303,FOB,P24,24,3000,BRL,0
14/04/23,20/04/23,23/04/23,4,2023,3424402,2303,FOB,P12,12,1500,BRL,0
11/04/23,21/04/23,24/04/23,4,2023,3424402,2303,FOB,P12,12,1500,BRL,0
11/04/23,21/04/23,23/04/23,4,2023,3424402,2303,FOB,P12,12,1500,BRL,0
12/04/23,22/04/23,26/04/23,4,2023,3424402,2303,FOB,P12,12,1800,BRL,0
07/04/23,22/04/23,25/04/23,4,2023,3424402,2303,FOB,P12,12,1800,BRL,0
16/04/23,23/04/23,26/04/23,4,2023,3424402,2303,FOB,P12,12,1800,BRL,0
16/04/23,23/04/23,27/04/23,4,2023,3424402,2303,FOB,P24,24,2400,BRL,0
22/03/23,01/04/23,05/04/23,4,2023,3403208,2311,CIF,P12,12,1800,BRL,798.56

28/03/23,03/04/23,06/04/23,4,2023,3403208,2311,CIF,P12,12,1800,BRL,798.56

02/04/23,13/04/23,17/04/23,4,2023,3403208,2311,CIF,P12,12,1800,BRL,798.56

02/04/23,14/04/23,19/04/23,4,2023,3403208,2311,CIF,P12,12,1800,BRL,798.56

20/04/23,25/04/23,29/04/23,4,2023,3403208,2311,CIF,P12,12,1800,BRL,798.56

13/04/23,27/04/23,30/04/23,4,2023,3403208,2311,CIF,P12,12,1800,BRL,798.56

20/04/23,27/04/23,30/04/23,4,2023,3403208,2311,CIF,P12,12,1800,BRL,798.56

24/03/23,01/04/23,05/04/23,4,2023,3403208,2311,CIF,P24,24,3000,BRL,975.46

30/03/23,02/04/23,06/04/23,4,2023,3403208,2311,CIF,P24,24,3000,BRL,975.46

21/03/23,05/04/23,10/04/23,4,2023,3403208,2311,CIF,P24,24,3000,BRL,975.46

04/04/23,09/04/23,14/04/23,4,2023,3403208,2311,CIF,P24,24,3000,BRL,975.46

20/04/23,24/04/23,27/04/23,4,2023,3403208,2311,CIF,P24,24,3000,BRL,975.46

15/04/23,24/04/23,28/04/23,4,2023,3403208,2311,CIF,P24,24,3000,BRL,975.46

17/04/23,24/04/23,27/04/23,4,2023,3403208,2311,CIF,P24,24,3000,BRL,975.46

20/03/23,01/04/23,03/04/23,4,2023,3403208,2311,CIF,P24,24,2400,BRL,774.32

31/03/23,03/04/23,06/04/23,4,2023,3403208,2311,CIF,P24,24,2400,BRL,774.32

28/03/23,05/04/23,08/04/23,4,2023,3403208,2311,CIF,P24,24,2400,BRL,774.32

31/03/23,05/04/23,07/04/23,4,2023,3403208,2311,CIF,P24,24,2400,BRL,774.32

28/03/23,07/04/23,11/04/23,4,2023,3403208,2311,CIF,P24,24,2400,BRL,774.32

29/03/23,08/04/23,13/04/23,4,2023,3403208,2311,CIF,P24,24,2400,BRL,774.32

16/04/23,25/04/23,29/04/23,4,2023,3403208,2311,CIF,P24,24,2400,BRL,774.32

24/04/23,28/04/23,01/05/23,4,2023,3403208,2311,CIF,P24,24,2400,BRL,774.32

19/04/23,30/04/23,02/05/23,4,2023,3403208,2311,CIF,P24,24,2400,BRL,774.32

26/03/23,09/04/23,13/04/23,4,2023,3403208,2311,FOB,P24,24,3600,BRL,839.57

16/04/23,20/04/23,25/04/23,4,2023,3403208,2311,FOB,P24,24,3600,BRL,839.57

03/04/23,15/04/23,20/04/23,4,2023,3403208,2311,FOB,P24,24,3600,BRL,0
07/04/23,17/04/23,19/04/23,4,2023,3403208,2311,FOB,P12,12,1500,BRL,0
10/04/23,23/04/23,27/04/23,4,2023,3403208,2311,FOB,P24,24,3600,BRL,0
02/04/23,05/04/23,09/04/23,4,2023,3424402,2306,CIF,P12,12,1800,BRL,798.56

28/03/23,06/04/23,10/04/23,4,2023,3424402,2306,CIF,P12,12,1800,BRL,798.56

26/03/23,09/04/23,11/04/23,4,2023,3424402,2306,CIF,P12,12,1800,BRL,798.56

25/03/23,09/04/23,13/04/23,4,2023,3424402,2306,CIF,P12,12,1800,BRL,798.56

18/04/23,21/04/23,25/04/23,4,2023,3424402,2306,CIF,P12,12,1800,BRL,798.56

15/04/23,23/04/23,27/04/23,4,2023,3424402,2306,CIF,P12,12,1800,BRL,798.56

12/04/23,24/04/23,27/04/23,4,2023,3424402,2306,CIF,P12,12,1800,BRL,798.56

18/04/23,24/04/23,28/04/23,4,2023,3424402,2306,CIF,P12,12,1800,BRL,798.56

18/04/23,25/04/23,28/04/23,4,2023,3424402,2306,CIF,P12,12,1800,BRL,798.56

16/04/23,27/04/23,02/05/23,4,2023,3424402,2306,CIF,P12,12,1800,BRL,798.56

30/03/23,03/04/23,05/04/23,4,2023,3424402,2306,CIF,P24,24,2400,BRL,774.32

07/04/23,10/04/23,15/04/23,4,2023,3424402,2306,CIF,P24,24,2400,BRL,774.32

05/04/23,12/04/23,17/04/23,4,2023,3424402,2306,CIF,P24,24,2400,BRL,774.32

08/04/23,14/04/23,16/04/23,4,2023,3424402,2306,CIF,P24,24,2400,BRL,774.32

15/04/23,21/04/23,26/04/23,4,2023,3424402,2306,CIF,P24,24,2400,BRL,774.32

19/04/23,27/04/23,30/04/23,4,2023,3424402,2306,CIF,P24,24,2400,BRL,774.32

15/04/23,29/04/23,04/05/23,4,2023,3424402,2306,CIF,P24,24,2400,BRL,774.32

29/03/23,01/04/23,06/04/23,4,2023,3424402,2306,CIF,P24,24,3000,BRL,926.7
03/04/23,08/04/23,13/04/23,4,2023,3424402,2306,CIF,P24,24,3000,BRL,926.7
29/03/23,13/04/23,18/04/23,4,2023,3424402,2306,CIF,P24,24,3000,BRL,926.7
06/04/23,14/04/23,19/04/23,4,2023,3424402,2306,CIF,P24,24,3000,BRL,926.7
14/04/23,17/04/23,20/04/23,4,2023,3424402,2306,CIF,P24,24,3000,BRL,926.7
05/04/23,18/04/23,22/04/23,4,2023,3424402,2306,CIF,P24,24,3000,BRL,926.7
11/04/23,21/04/23,26/04/23,4,2023,3424402,2306,FOB,P24,24,3600,BRL,839.57

02/04/23,15/04/23,18/04/23,4,2023,3424402,2306,FOB,P24,24,3000,BRL,0
02/04/23,17/04/23,22/04/23,4,2023,3424402,2306,FOB,P12,12,1500,BRL,0
03/04/23,18/04/23,21/04/23,4,2023,3424402,2306,FOB,P24,24,3000,BRL,0
07/04/23,19/04/23,22/04/23,4,2023,3424402,2306,FOB,P24,24,3600,BRL,0
15/04/23,19/04/23,24/04/23,4,2023,3424402,2306,FOB,P12,12,1500,BRL,0
10/04/23,20/04/23,23/04/23,4,2023,3424402,2306,FOB,P12,12,1500,BRL,0
19/04/23,22/04/23,26/04/23,4,2023,3424402,2306,FOB,P24,24,3000,BRL,0
19/04/23,23/04/23,28/04/23,4,2023,3424402,2306,FOB,P12,12,1500,BRL,0
31/03/23,03/04/23,08/04/23,4,2023,3424402,2308,CIF,P12,12,1800,BRL,798.56

28/03/23,03/04/23,07/04/23,4,2023,3424402,2308,CIF,P12,12,1800,BRL,798.56

28/03/23,06/04/23,09/04/23,4,2023,3424402,2308,CIF,P12,12,1800,BRL,798.56

07/04/23,12/04/23,16/04/23,4,2023,3424402,2308,CIF,P12,12,1800,BRL,798.56

16/04/23,22/04/23,24/04/23,4,2023,3424402,2308,CIF,P12,12,1800,BRL,798.56

13/04/23,27/04/23,01/05/23,4,2023,3424402,2308,CIF,P12,12,1800,BRL,798.56

25/04/23,30/04/23,05/05/23,4,2023,3424402,2308,CIF,P12,12,1800,BRL,798.56

24/03/23,01/04/23,06/04/23,4,2023,3424402,2308,CIF,P24,24,2400,BRL,774.32

28/03/23,03/04/23,06/04/23,4,2023,3424402,2308,CIF,P24,24,2400,BRL,774.32

03/04/23,14/04/23,17/04/23,4,2023,3424402,2308,CIF,P24,24,2400,BRL,774.32

10/04/23,18/04/23,22/04/23,4,2023,3424402,2308,CIF,P24,24,2400,BRL,774.32

21/04/23,25/04/23,29/04/23,4,2023,3424402,2308,CIF,P24,24,2400,BRL,774.32

22/04/23,29/04/23,04/05/23,4,2023,3424402,2308,CIF,P24,24,2400,BRL,774.32

19/03/23,01/04/23,06/04/23,4,2023,3424402,2308,CIF,P24,24,3000,BRL,926.7
31/03/23,10/04/23,15/04/23,4,2023,3424402,2308,CIF,P24,24,3000,BRL,926.7
05/04/23,12/04/23,15/04/23,4,2023,3424402,2308,CIF,P24,24,3000,BRL,926.7
03/04/23,14/04/23,16/04/23,4,2023,3424402,2308,CIF,P24,24,3000,BRL,926.7
09/04/23,15/04/23,20/04/23,4,2023,3424402,2308,CIF,P24,24,3000,BRL,926.7
09/04/23,17/04/23,21/04/23,4,2023,3424402,2308,CIF,P24,24,3000,BRL,926.7
23/04/23,29/04/23,02/05/23,4,2023,3424402,2308,CIF,P24,24,3000,BRL,926.7
01/04/23,15/04/23,20/04/23,4,2023,3424402,2308,FOB,P24,24,3600,BRL,797.6
07/04/23,10/04/23,14/04/23,4,2023,3424402,2308,FOB,P24,24,2400,BRL,0
01/04/23,10/04/23,14/04/23,4,2023,3424402,2308,FOB,P12,12,1500,BRL,0
01/04/23,10/04/23,15/04/23,4,2023,3424402,2308,FOB,P24,24,3000,BRL,0
15/04/23,20/04/23,23/04/23,4,2023,3424402,2308,FOB,P24,24,3000,BRL,0
10/04/23,21/04/23,26/04/23,4,2023,3424402,2308,FOB,P12,12,1500,BRL,0
14/04/23,21/04/23,26/04/23,4,2023,3424402,2308,FOB,P12,12,1500,BRL,0
27/03/23,02/04/23,06/04/23,4,2023,3403208,2350,CIF,P24,24,3000,BRL,926.7
24/03/23,05/04/23,10/04/23,4,2023,3403208,2350,CIF,P24,24,3000,BRL,926.7
25/03/23,09/04/23,14/04/23,4,2023,3403208,2350,CIF,P24,24,3000,BRL,926.7
03/04/23,11/04/23,15/04/23,4,2023,3403208,2350,CIF,P24,24,3000,BRL,926.7
30/03/23,14/04/23,18/04/23,4,2023,3403208,2350,CIF,P24,24,3000,BRL,926.7
07/04/23,18/04/23,23/04/23,4,2023,3403208,2350,CIF,P24,24,3000,BRL,926.7
08/04/23,20/04/23,25/04/23,4,2023,3403208,2350,CIF,P24,24,3000,BRL,926.7
15/04/23,21/04/23,24/04/23,4,2023,3403208,2350,CIF,P24,24,3000,BRL,926.7
09/04/23,22/04/23,25/04/23,4,2023,3403208,2350,CIF,P24,24,3000,BRL,926.7
13/04/23,24/04/23,28/04/23,4,2023,3403208,2350,CIF,P24,24,3000,BRL,926.7
16/04/23,30/04/23,02/05/23,4,2023,3403208,2350,CIF,P24,24,3000,BRL,926.7
15/04/23,30/04/23,04/05/23,4,2023,3403208,2350,CIF,P24,24,3000,BRL,926.7
27/03/23,01/04/23,06/04/23,4,2023,3403208,2350,CIF,P24,24,2400,BRL,735.62

24/03/23,07/04/23,12/04/23,4,2023,3403208,2350,CIF,P24,24,2400,BRL,735.62

31/03/23,07/04/23,09/04/23,4,2023,3403208,2350,CIF,P24,24,2400,BRL,735.62

29/03/23,13/04/23,16/04/23,4,2023,3403208,2350,CIF,P24,24,2400,BRL,735.62

11/04/23,16/04/23,18/04/23,4,2023,3403208,2350,CIF,P24,24,2400,BRL,735.62

08/04/23,18/04/23,23/04/23,4,2023,3403208,2350,CIF,P24,24,2400,BRL,735.62

10/04/23,18/04/23,21/04/23,4,2023,3403208,2350,CIF,P24,24,2400,BRL,735.62

10/04/23,20/04/23,25/04/23,4,2023,3403208,2350,CIF,P24,24,2400,BRL,735.62

16/04/23,26/04/23,28/04/23,4,2023,3403208,2350,CIF,P24,24,2400,BRL,735.62

14/04/23,26/04/23,30/04/23,4,2023,3403208,2350,CIF,P24,24,2400,BRL,735.62

01/04/23,14/04/23,18/04/23,4,2023,3403208,2350,FOB,P24,24,3600,BRL,744.22

05/04/23,14/04/23,19/04/23,4,2023,3403208,2350,FOB,P24,24,3600,BRL,744.22

08/04/23,15/04/23,19/04/23,4,2023,3403208,2350,FOB,P24,24,3600,BRL,744.22

15/04/23,18/04/23,20/04/23,4,2023,3403208,2350,FOB,P24,24,3600,BRL,744.22

09/04/23,21/04/23,24/04/23,4,2023,3403208,2350,FOB,P24,24,3600,BRL,744.22

13/04/23,21/04/23,25/04/23,4,2023,3403208,2350,FOB,P24,24,3600,BRL,744.22

01/04/23,10/04/23,15/04/23,4,2023,3403208,2350,FOB,P24,24,3600,BRL,0
07/04/23,17/04/23,22/04/23,4,2023,3403208,2350,FOB,P12,12,1500,BRL,0
14/04/23,20/04/23,23/04/23,4,2023,3403208,2350,FOB,P12,12,1500,BRL,0
16/04/23,22/04/23,27/04/23,4,2023,3403208,2350,FOB,P24,24,3600,BRL,0
31/03/23,10/04/23,14/04/23,4,2023,3403208,2351,FOB,P12,12,1500,BRL,0
06/04/23,10/04/23,15/04/23,4,2023,3403208,2351,FOB,P12,12,1500,BRL,0
01/04/23,11/04/23,16/04/23,4,2023,3403208,2351,FOB,P24,24,3000,BRL,0
31/03/23,15/04/23,17/04/23,4,2023,3403208,2351,FOB,P24,24,3600,BRL,0
04/04/23,15/04/23,18/04/23,4,2023,3403208,2351,FOB,P24,24,2400,BRL,0
04/04/23,16/04/23,21/04/23,4,2023,3403208,2351,FOB,P12,12,1500,BRL,0
06/04/23,16/04/23,19/04/23,4,2023,3403208,2351,FOB,P24,24,2400,BRL,0
03/04/23,16/04/23,20/04/23,4,2023,3403208,2351,FOB,P24,24,3000,BRL,0
13/04/23,17/04/23,22/04/23,4,2023,3403208,2351,FOB,P24,24,3000,BRL,0
10/04/23,17/04/23,21/04/23,4,2023,3403208,2351,FOB,P12,12,1800,BRL,0
13/04/23,18/04/23,21/04/23,4,2023,3403208,2351,FOB,P12,12,1500,BRL,0
05/04/23,20/04/23,25/04/23,4,2023,3403208,2351,FOB,P12,12,1500,BRL,0
07/04/23,20/04/23,23/04/23,4,2023,3403208,2351,FOB,P24,24,3000,BRL,0
16/04/23,21/04/23,25/04/23,4,2023,3403208,2351,FOB,P12,12,1500,BRL,0
09/04/23,21/04/23,26/04/23,4,2023,3403208,2351,FOB,P12,12,1500,BRL,0
17/04/23,21/04/23,24/04/23,4,2023,3403208,2351,FOB,P24,24,2400,BRL,0
07/04/23,21/04/23,24/04/23,4,2023,3403208,2351,FOB,P24,24,3600,BRL,0
09/04/23,22/04/23,25/04/23,4,2023,3403208,2351,FOB,P12,12,1500,BRL,0
15/04/23,22/04/23,26/04/23,4,2023,3403208,2351,FOB,P24,24,3600,BRL,0
19/04/23,23/04/23,27/04/23,4,2023,3403208,2351,FOB,P12,12,1800,BRL,0
16/04/23,23/04/23,28/04/23,4,2023,3403208,2351,FOB,P12,12,1800,BRL,0
02/04/23,10/04/23,12/04/23,4,2023,3423909,2333,FOB,P24,24,2400,BRL,0
04/04/23,10/04/23,13/04/23,4,2023,3423909,2333,FOB,P24,24,2400,BRL,0
06/04/23,10/04/23,12/04/23,4,2023,3423909,2333,FOB,P24,24,3600,BRL,0
02/04/23,11/04/23,15/04/23,4,2023,3423909,2333,FOB,P24,24,3600,BRL,0
05/04/23,11/04/23,16/04/23,4,2023,3423909,2333,FOB,P12,12,1500,BRL,0
02/04/23,15/04/23,19/04/23,4,2023,3423909,2333,FOB,P12,12,1500,BRL,0
05/04/23,15/04/23,20/04/23,4,2023,3423909,2333,FOB,P24,24,3600,BRL,0
05/04/23,16/04/23,21/04/23,4,2023,3423909,2333,FOB,P12,12,1800,BRL,0
01/04/23,16/04/23,18/04/23,4,2023,3423909,2333,FOB,P12,12,1800,BRL,0
08/04/23,17/04/23,21/04/23,4,2023,3423909,2333,FOB,P12,12,1500,BRL,0
07/04/23,17/04/23,20/04/23,4,2023,3423909,2333,FOB,P24,24,2400,BRL,0
04/04/23,17/04/23,21/04/23,4,2023,3423909,2333,FOB,P12,12,1800,BRL,0
10/04/23,17/04/23,21/04/23,4,2023,3423909,2333,FOB,P24,24,2400,BRL,0
03/04/23,18/04/23,21/04/23,4,2023,3423909,2333,FOB,P12,12,1500,BRL,0
12/04/23,19/04/23,22/04/23,4,2023,3423909,2333,FOB,P24,24,3600,BRL,0
14/04/23,19/04/23,23/04/23,4,2023,3423909,2333,FOB,P12,12,1500,BRL,0
13/04/23,20/04/23,23/04/23,4,2023,3423909,2333,FOB,P12,12,1500,BRL,0
13/04/23,21/04/23,25/04/23,4,2023,3423909,2333,FOB,P12,12,1800,BRL,0
08/04/23,21/04/23,25/04/23,4,2023,3423909,2333,FOB,P24,24,3600,BRL,0
17/04/23,21/04/23,26/04/23,4,2023,3423909,2333,FOB,P12,12,1800,BRL,0
08/04/23,21/04/23,25/04/23,4,2023,3423909,2333,FOB,P12,12,1500,BRL,0
11/04/23,21/04/23,24/04/23,4,2023,3423909,2333,FOB,P12,12,1800,BRL,0
09/04/23,21/04/23,26/04/23,4,2023,3423909,2333,FOB,P12,12,1800,BRL,0
13/04/23,22/04/23,26/04/23,4,2023,3423909,2333,FOB,P24,24,2400,BRL,0
14/04/23,23/04/23,28/04/23,4,2023,3423909,2333,FOB,P24,24,2400,BRL,0
08/04/23,23/04/23,28/04/23,4,2023,3423909,2333,FOB,P12,12,1800,BRL,0
06/04/23,16/04/23,20/04/23,4,2023,3423909,2329,FOB,P24,24,3000,BRL,798.6
13/04/23,16/04/23,19/04/23,4,2023,3423909,2329,FOB,P24,24,3000,BRL,798.6
03/04/23,18/04/23,21/04/23,4,2023,3423909,2329,FOB,P24,24,3000,BRL,798.6
08/04/23,17/04/23,22/04/23,4,2023,3423909,2329,FOB,P24,24,3600,BRL,705.24

19/04/23,22/04/23,27/04/23,4,2023,3423909,2329,FOB,P24,24,3600,BRL,705.24

04/04/23,10/04/23,13/04/23,4,2023,3423909,2329,FOB,P12,12,1500,BRL,0
27/03/23,10/04/23,13/04/23,4,2023,3423909,2329,FOB,P12,12,1800,BRL,0
02/04/23,11/04/23,14/04/23,4,2023,3423909,2329,FOB,P12,12,1500,BRL,0
10/04/23,16/04/23,18/04/23,4,2023,3423909,2329,FOB,P24,24,2400,BRL,0
06/04/23,17/04/23,22/04/23,4,2023,3423909,2329,FOB,P24,24,3000,BRL,0
08/04/23,17/04/23,21/04/23,4,2023,3423909,2329,FOB,P12,12,1500,BRL,0
06/04/23,17/04/23,21/04/23,4,2023,3423909,2329,FOB,P12,12,1500,BRL,0
06/04/23,19/04/23,24/04/23,4,2023,3423909,2329,FOB,P12,12,1800,BRL,0
08/04/23,20/04/23,25/04/23,4,2023,3423909,2329,FOB,P12,12,1500,BRL,0
16/04/23,20/04/23,25/04/23,4,2023,3423909,2329,FOB,P24,24,2400,BRL,0
09/04/23,20/04/23,25/04/23,4,2023,3423909,2329,FOB,P12,12,1500,BRL,0
14/04/23,21/04/23,24/04/23,4,2023,3423909,2329,FOB,P24,24,3600,BRL,0
17/04/23,21/04/23,23/04/23,4,2023,3423909,2329,FOB,P12,12,1500,BRL,0
17/04/23,23/04/23,26/04/23,4,2023,3423909,2329,FOB,P24,24,2400,BRL,0
13/04/23,23/04/23,28/04/23,4,2023,3423909,2329,FOB,P12,12,1500,BRL,0
09/04/23,23/04/23,27/04/23,4,2023,3423909,2329,FOB,P12,12,1500,BRL,0
19/04/23,23/04/23,26/04/23,4,2023,3423909,2329,FOB,P24,24,3600,BRL,0
03/04/23,10/04/23,14/04/23,4,2023,3424402,2329,FOB,P12,12,1800,BRL,0
03/04/23,10/04/23,13/04/23,4,2023,3424402,2329,FOB,P24,24,3000,BRL,0
28/03/23,11/04/23,15/04/23,4,2023,3424402,2329,FOB,P12,12,1800,BRL,0
07/04/23,16/04/23,21/04/23,4,2023,3424402,2329,FOB,P24,24,3600,BRL,0
13/04/23,16/04/23,19/04/23,4,2023,3424402,2329,FOB,P12,12,1500,BRL,0
08/04/23,17/04/23,19/04/23,4,2023,3424402,2329,FOB,P12,12,1500,BRL,0
06/04/23,17/04/23,22/04/23,4,2023,3424402,2329,FOB,P12,12,1800,BRL,0
10/04/23,17/04/23,20/04/23,4,2023,3424402,2329,FOB,P12,12,1500,BRL,0
06/04/23,18/04/23,20/04/23,4,2023,3424402,2329,FOB,P24,24,3600,BRL,0
05/04/23,19/04/23,23/04/23,4,2023,3424402,2329,FOB,P12,12,1500,BRL,0
15/04/23,19/04/23,24/04/23,4,2023,3424402,2329,FOB,P24,24,2400,BRL,0
10/04/23,21/04/23,24/04/23,4,2023,3424402,2329,FOB,P12,12,1500,BRL,0
10/04/23,21/04/23,25/04/23,4,2023,3424402,2329,FOB,P24,24,3600,BRL,0
07/04/23,21/04/23,26/04/23,4,2023,3424402,2329,FOB,P12,12,1500,BRL,0
